"samsung readies philips 39 near field communications for cellphones , manhasset , ny philips electronics and samsung electronics have entered into a deal that will enable samsung to deploy cellular devices using philips 39 near field communications chip and technology",0
"japanese electronics giants in lcd joint venture , hitachi , toshiba and matsushita electric have formed a joint venture to manufacture large liquid crystal displays for flat screen televisions , escalating competition for a piece of the digital living room",0
"microsoft to delay advanced search technology from longhorn , microsoft said friday that it is delaying the release of a new data storage technology , named winfs , from the next version of windows , code named longhorn , in order to deliver the operating system by 2006",0
"beyond solar system , planets that look familiar , the universe looked a little more familiar and friendlier on tuesday the roll call of planets beyond the solar system swelled significantly with the announcement of a trio of newly discovered worlds much",0
"spammers use sender authentication too , study says , the technology has n't been widely adopted , but spammers are taking it up at a faster rate than legitimate e mailers",0
"safeguard offers easy hard drive protection , upgraded version of this encryption app adds plenty of tools for networked users",0
"skype telephony now available for the mac , skype for windows , skype for pocket pc and skype for linux skype for mac os x is free skype users can control their online presence and",0
"microsoft to ship longhorn in 2006 without winfs , microsoft will ship its next windows client code named longhorn in 2006 as originally promised but without the next generation file system known as winfs",0
"veritas keeps reaching into its wallet , by acquiring kvault , which makes e mail archiving software , it aims to erode emc 39 s lead and rebuild investors 39 confidence",0
"blu ray group mandates microsoft codec for bd rom , the blu ray disc association \( brda \) has selected microsoft 39 s vc 9 video codec for future bd rom content , the organisation said today",0
"amd dual core demo pips intel , ibm , amd has demonstrated the company 39 s first dual core microprocessors dual core processors offer improved performance over single core chips , especially in multithreaded applications",0
"crm vendor entellium adopts open source strategy \( techweb \) , techweb availability of entellium 's code could speed development of industry specific crm products",0
"old rumors of gay sex prove powerful on web , va gop members chose del thelma drake \( norfolk \) to replace rep edward l schrock after he resigned amidst allegations schrock indulged in or solicited gay sex",3
"monster mashes attract masses , kaiju big battel a multimedia event in which costumed combatants spew toxic ooze on audience members is growing in popularity there are already dedicated websites and a dvd series coming next a book and tv pilot by xeni jardin",0
"ooh la la , apple unveils new imac \( siliconvalley com \) , siliconvalley com attempting to capitalize on ipod mania , apple computer tuesday unveiled a fast new version of the imac that it all but touted as a smart accessory for the sexy music players",0
"china 's lenovo in talks with 'major it firm' for acquisition \( afp \) , afp china 's largest manufacturer of personal computers lenovo group said it is in negotiations with a major information technology company , believed to be us based ibm",3
"alien contact more likely by quot mail quot than radio , study says , researchers behind the study speculate that other life forms may have already sent us messages , perhaps even as organic material embedded in asteroids that have struck earth",0
"oracle moves to monthly patch schedule , an alert posted on the company 39 s web site outlined the patches that should be posted to fix numerous security holes in a number of applications",0
"internet explorer wins the battle , there 39 s a remarkable graph on google 39 s zeitgeist site showing the meteoric rise of microsoft internet explorer 6 use and equally catastrophic decline of all other competing browsers",0
"china reports births of two giant pandas \( ap \) , ap for pandas , it 's practically a baby boom two giant pandas were born this week , and mothers and cubs were doing fine , the official xinhua news agency reported wednesday",3
"need for carbon sink technologies , climate scientists tell a conference that greater efforts should be made to pull co2 from the atmosphere",0
"dell debuts color laser printers , three new models are designed for businesses and home office users",0
"taiwan 39 s acer picks a european as president , taipei acer , the taiwan computer company , named gianfranco lanci of italy as its president on wednesday , an appointment that signals the company 39 s ambitions to expand its global market share",0
"companies moving cautiously on microsoft 39 s sp2 update , quot whether companies roll out windows xp immediately or replace their older operating systems with windows xp when purchasing new pcs , companies now have to ensure xp sp2 compliancy by determining",0
"aether declines higher bid for unit \( washingtonpost com \) , washingtonpost com aether systems inc , a maryland wireless data company that is selling off its operating units , said yesterday it received a 36 30 million offer for a division it had already agreed to sell to another buyer for 36 25 million",0
"scientists to study dairy going organic \( ap \) , ap cornell researchers will watch five upstate new york dairy herds to learn about the problems and challenges of converting from conventional to organic farming",0
"europeans eat less of dangerous fatty foods , by paul geitner brussels , belgium \( ap \) europeans eat less of the most dangerous , cholesterol raising fats than americans do and the amount is decreasing , according to a report released wednesday by the european food safety authority scientists at the european food safety authority declined to say whether the eu should follow the united states' lead and require special labels on margarine , chips , cookies , fries and other potential sources of trans fatty acids",3
"sap software exposes shipper 's financial errors , the installation of sap financial software at a major london based container transport firm exposed flaws in the company 's accounting systems and processes , forcing it to restate its earnings",0
"verisign sues icann in state court , verisign is asking a california court to order the internet corporation for assigned names and numbers to butt out of its business",0
"make hotels just like home , hotel operators , take note todays hotel guests are making a nonsense of room pricing strategies with their aggressive , internet aided discount hunting",0
"strong hurricane roars over bahamas toward florida \( reuters \) , reuters hurricane frances battered the southeastern bahamas islands with 140 mph winds on wednesday as it roared toward the united states and put millions of people on alert along florida 's heavily populated east coast",3
"apple unwraps new imac g5s , paris apple computer will begin shipping its new imac g5 desktop computer worldwide in mid september , the company 39 s top marketing executive says",0
"sneaky sharing \( pc world \) , pc world despite well publicized wins by piracy foes , illegal digital music and movie trading continues to flourish in underground havens",0
"phone fight against home violence , a campaign begins to collect old mobile phones and convert them into alarms for women who are attacked in the home",0
"napster offers music to go , this service leverages new windows media 10 technologies to enable napster subscribers to download music to portable devices , a technology called janus",0
"mobile phone sales hit second quarter record gartner \( afp \) , afp global sales of mobile telephones hit a record 156 million in the second quarter , a study published by the us research group gartner showed",0
"british bug splat survey springs surprise \( reuters \) , reuters the results of one of the stranger environmental surveys to be conducted in britain are in and there 's a surprise",0
"orange tells customers to talk now , european carrier orange is rolling out its own push to talk service ahead of efforts to create a standardized ptt system european mobile carrier orange has announced",0
"microsoft 's tune like many others , cue the music microsoft has officially thrown its headphones into the ring in the contest to bring legal music downloads to the masses lt font face verdana , ms sans serif , arial , helvetica size 2 color 666666 gt lt b gt washingtonpost com lt b gt lt font gt",0
"rnc protesters using text messages to plan , multiple reports of provocateurs setting trash fires in midtown , read one text message sent to 400 plus mobile phones this week through a service called ruckus rnc 2004 text alerts",0
"red hat replaces cfo , charles peters jr is taking over as the company deals with the aftereffects of restating its earnings for the past three fiscal years",0
"appeals court faults oracle in shareholder suit , judges send case back to lower court to sort out allegations of improper bookkeeping and suspicious stock sales",1
"microsoft japan to give away over one million xp sp2 cds , tokyo microsoft corp 's japanese arm will begin giving away more than a million cd roms of the company 's latest security update , windows xp service pack 2 \( sp2 \) from 27 , 500 locations during september and october , the company said on thursday",0
"sun to enter content switch market , sun microsystems inc plans later this month to unveil its first ever content switch a load balancing and ssl \( secure sockets layer \) acceleration switch based on the nauticus n2000 products that the santa clara , california , company acquired in january of this year",0
"microsoft to make foray into online music \( siliconvalley com \) , siliconvalley com microsoft makes its long anticipated entry into the online music market today , marking the first serious challenge to apple computer 's popular itunes service",0
"leapfrog 's greener pastures \( the motley fool \) , the motley fool if you 've ever had the entrepreneurial bug dig its teeth into you , odds are that you might take heart anytime a company 's founder steps down and moves on granted , sometimes you have instances like gateway 's \( nyse gtw news \) ted waitt and apple 's \( nasdaq aapl news \) steve jobs in which the originators come back to lead their companies , but that 's rarely the case",0
"microsoft bends on sender id , software firm microsoft seems to have agreed to bend to the will of the open source community on its anti spam technology sender id",0
"fossil pushes upright walking back 2 million years , study says , quot dating the beginnings of bipedalism is very important in the human story because , for many experts , it would mark a clear divergence from the ancestral ape pattern and show that the human lineage had really begun , quot said chris stringer , director of the",0
"semiconductor manufacturing to boost capacity by half \( update2 \) , semiconductor manufacturing international corp , china 39 s biggest supplier of made to order chips , said its factory capacity will rise by more than half in the second half as the company brings more plants on line",1
"the playlist what 's wrong with digital music stores \? \( pc world \) , pc world though digital music has come a long way , today 's online music stores still have significant problems here 's my fix it wish list",0
"counting the hops \( forbes com \) , forbes com like network appliance , many top tech firms are snapping up linux programmers , hoping to influence the way the operating system evolves the trick is to hire programmers closest to linux creator linus torvalds torvalds oversees linux development , but he delegates pieces of the system to the 25 or so code maintainers , like trond myklebust at netapp maintainers in turn break their projects into smaller pieces , overseen by submaintainers",0
"the bahamas the real medal winner of the athens olympics , a different way of calculating the medal standings brings some interesting results",2
"apple faithful 's apathy to blame for napsterized schools , lt strong gt opinion lt strong gt impotent with ipod pride",0
"md board meeting worries democrats , republican dominated election board met behind closed doors in deliberations that democrats feared were aimed at ousting elections administrator linda h lamone lt br gt lt font face verdana , ms sans serif , arial , helvetica size 2 color 666666 gt lt b gt the washington post lt b gt lt font gt",0
"ibm and intel to open up blade specifications , with today 's expected announcement , hardware vendors will get access to the bladecenter specifications by signing a seven page licensing agreement , which grants users the right to license the specifications for certain types of products",0
"columnists simple and secure is n't so simple , simple to code does not always mean simple for the user and simple for the user is often not easy to code",0
"ibm recalls 225 , 000 laptop adapters , the adapters can overheat and cause damage to the circuit board , according to a safety agency washington ibm will recall about 225 , 000 ac power adapters for several models of its laptop computer because",0
"big blue veteran heads to emc , emc has hired a former ibm veteran to be its chief technology officer , in what appears to be the latest step in emc 39 s evolution from a data storage hardware specialist to a more comprehensive computing company",0
"did apple offer sony an itunes deal \? , update a partnership may be crucial for long term success , one industry insider says",0
"nasa braces for frances , thousands of automobiles clogged florida 39 s highways during the largest evacuation in state history as residents anticipated the arrival of hurricane frances",3
"napster tests quot on the go quot subscription service , napster announced yesterday that it is testing a new subscription service model that would add portable devices to the list of its subscription service 39 s supported devices",0
"livewire fantasy sports leagues thrive online \( reuters \) , reuters take 15 million armchair athletes , add a steady stream of statistics and mix in a healthy dollop of trash talk post it all on the internet and you 've got a 36 3 billion industry built around imaginary sports teams",0
"email this to a friend print this story , never content with the simple things in life , microsoft is apparently on a mobile media crusade with the deceptively unassuming announcement of the companies msn music service",0
"in internet calling , skype is living up to the hype , skype is the easiest , fastest and cheapest way for individual customers to use their computers with broadband connections as telephones",0
"apache balks at microsoft 39 s licensing demands for anti spam lt b gt lt b gt , com the apache software foundation , developers of the popular open source apache web server , said on thursday that it wouldn 39 t support the proposed anti spam standard sender id , because the licensing terms set by microsoft corp",0
"microsoft sees open source threat looming ever larger , microsoft corp is facing growing pressure from open source software across every segment of its businessa competitive threat that could have significant consequences for its financial future going forward",0
"global sales of mobile phones hit record levels , paris global cellphone sales rose to record levels in the second quarter as nokia clawed back some of its lost market share , according to figures released thursday",0
"the lowdown on downloading music , the digital music space is changing , with more songs and a growing number of places to download music legally realizing that the time was ripe to see how we were doing , i took some song recommendations and sat down to see what i could download",0
"hurricanes bring environmental renewal \( ap \) , ap along with their destructive force , hurricanes can have beneficial effects as part of the rhythm of nature storms that erode beaches , uproot trees and flatten wildlife habitats may also refresh waterways , revive dry areas and bulk up barrier islands with redistributed sand",0
"porn producers face severe punishment , those who are engaged in the profit oriented production and dissemination of pornographic materials through the internet , mobile communication terminals and quot phone sex quot services in china are subject to punishment as severe as life imprisonment , according",0
"pornsters face life in china smut crackdown , china is stepping up its hard line against internet pornography by threatening life imprisonment for anyoner caught peddling porn",0
"so long xmlhack ! , it 's been a lot of fun writing xmlhack since 1999 , but it 's time for us to take a rest xmlhack has always been run by volunteers writing in their spare time , and now most of us have so little of that precious commodity it 's infeasible to keep the site going at anything like the rate we want it to be as editor , i 'd like to extend my grateful thanks to all the contributors over time , a list of whom you can see on the contributors page my special thanks go to simon st laurent , my co conspirator from the start so long guys ! i 've been a subscriber to xmlhack for probably gt 3 years now they were one of the earlier blog like sites to have rss in what i 'd call a 'modern' and rich f",0
"next gen games prove a challenge , making games for the future consoles is going to take a lot of time and money , a games conference is told",0
"french internet provider wanadoo will build dutch broadband network \( afp \) , afp the french internet provider wanadoo will construct its own broadband network in the netherlands and hopes to reach 55 percent of dutch homes , a spokesman told the financieele dagblad",0
"has your broadband had its fiber \? , falling costs , new technology , and competition , with a nudge from regulatory changes , are bringing fiber closer to homes in the us just a few years after the idea seemed all but written off",0
"no sign yet of predicted big california earthquake \( reuters \) , reuters the clock is running out on a highly publicized prediction that a major earthquake will rip through southern california by sunday",0
"softbank 's hopes on mobile services dashed \( ft com \) , ft com softbank 's hopes of starting a mobile phone service were dealt a blow on monday after the japanese telecoms regulator decided not to allocate bandwidth to new entrants for the time being",0
"capsule to bring the sun down to earth , a space capsule set to plunge into earth 39 s atmosphere with a piece of the sun this wednesday has spawned additional projects ranging from spacecraft design to the detection of dangerous asteroids",0
"maid sues sony pictures exec , p2pnet net news james jackson , vp of legal affairs for sony pictures entertainment , filed for bankruptcy protection just days before a lawsuit accusing him and his wife of involuntary servitude , false imprisonment , invasion of privacy , negligence and",0
"microsoft scan for spyware before downloading sp2 , microsoft last week warned windows xp users to scour their systems for spyware before downloading service pack 2 an associated press report quoted microsoft executives saying some spyware could cause computers to freeze upon installation",0
"intel lauds milestone in shrinking chips , contradicting fears that the semiconductor industry 39 s pace of development is slowing , intel corp has announced that it has achieved a milestone in shrinking the size of transistors that will power its next generation chips",0
"philippines mourns dead in russian school siege , the philippines saturday expressed quot deepest sympathy quot to the families of the dead in the russian school siege on friday , in which 322 people were killed when russian troops stormed",3
"dell cuts prices on many corporate products , dell on monday said it had cut prices by as much as fifth for a range of products aimed at us corporate customers , as the computer maker passed along savings from cheaper components",1
"intel to start tech forum with new chips , intel is expected to kick off its semi annual developer forum tuesday by demonstrating a new dual core processor , something rival amd showed off last week",0
"working long hours \? take a massage break , courtesy of your boss , companies across the country are offering yoga and meditation classes to help employees relax , reduce stress and recharge",0
"uk broadband usage doubles in past six months , new research from nop , shows that more of the uk internet population are progressing to broadband with usage at 41 per cent up from 27 per cent just six months ago , and an increase in females using the internet",0
"pc screen price fall to slow in fourth quarter \( reuters \) , reuters prices of computer screens are expected to fall by less than 5 percent in the fourth quarter as the market stabilizes on hopes of a pick up in demand during the christmas season , a u s based research firm said on tuesday",0
"genesis set for return to earth , meteors are unpredictable you never know , not exactly , when one will streak across the sky not so on wednesday , september 8th at precisely 8 52 46 a m pacific daylight time \( pdt \) , northwest of bend , oregon , a fireball will appear a white hot dot of light , brighter than the planet venus , gliding across the blue morning sky",0
"tribe challenges american origins , some of the earliest settlers of america may have been from australia , southern asia , and the pacific , not northern asia , research suggests",3
"sidebar oracle adds software for managing supplier contracts , september 06 , 2004 \( computerworld \) as part of an ongoing upgrade of its e business suite 11i business applications , oracle corp",0
"briefly top mcafee exec to step down , roundup plus samsung to put hard drives in phones idc says external disk storage up lawmakers to vote on spyware , piracy bills",0
"spaceport mum on frances shuttle delays \( ap \) , ap the director of the hurricane ravaged kennedy space center refused to speculate tuesday whether the damage will thwart plans to resume shuttle flights next spring , but his words offered little hope of an on time launch",0
"hds aims virtual lightning at emc , ibm , discovers virtualisation just as everyone else is trying to forget it",0
"lexmark recalls 40 , 000 printers , lexmark international inc recalled 39 , 431 printers from the market on tuesday , according to a statement by consumer product safety commission",0
"samsung plans to launch mobile phone with stamp sized hard disc , 2004 09 07 samsung electronics , the world 39 s third largest handset maker , recently announced its plans to launch the first mobile phone with a stamp sized hard disc drive that would expand the memory capacity by 15 times",0
"netflix and tivo joining forces online , home entertainment trendsetters netflix inc \( nflx \) and tivo inc \( tivo \) hope to link up on a service that will use high speed internet connections to pipe dvd quality movies into the homes of their mutual subscribers",0
"nevada implements 1st touch screen voting machines with paper trail , by rachel konrad carson city , nev \( ap \) in what could become a model for other states , nevada voters on tuesday became the first in the nation to cast ballots in a statewide election on computers that printed paper records of electronic ballots",0
"matsushita unveils dvd recorders , eyes higher share , tokyo \( reuters \) panasonic brand products maker matsushita electric industrial unveiled five new dvd recorders on wednesday and said it was aiming to boost its share of the domestic market to over 40 percent from around 35 percent",0
"nokia shrinks 'brick' handset to tap new markets \( reuters \) , reuters nokia , the world 's biggest handset maker , unveiled on wednesday a miniature version of its equivalent of the swiss army knife it hopes will lure women and less techie business people",0
"space capsule heading back to earth , a space capsule holding atoms collected from solar wind was en route to a tricky rendezvous with earth , offering scientists the first material nasa has brought back from space in nearly three decades",0
"nasa 's shuttle hangar badly damaged by storm , the gigantic hangar where the space shuttle is prepared for its missions sustained much more damage from hurricane frances than initially believed",0
"bob evans , who helped i b m transform data processing , dies at 77 , bob o evans led the development of a new class of mainframe computers the famous 360 's helping turn i b m into a data processing power",0
"the servers cannot take the strain , captain ! , a san francisco startup plans to boldly go where no game developer has gone before with an online game based on the cult tv series quot star trek",0
"intel silent on jayhawk replacement , san francisco intel corp on tuesday provided a few more details about future plans for its enterprise server processors , but the company maintained its silence on its plans for an upcoming dual core xeon processor , which it has promised as the next major follow up to the nocona chip it launched in august",0
"nasa space capsule crashes into desert , the genesis space capsule , which had orbited the sun for more than three years in an attempt to find clues to the origin of the solar system , crashed to earth on wednesday after its parachute failed to deploy",0
"hyundai signs deal for china truck plant , hyundai motor co said yesterday that it has signed an agreement with a chinese company , jianghuai automobile corp , to build a commercial vehicle and engine plant in china 39 s anhui province",1
"intel executive em64t has set back itanium , san francisco intel corp 's decision to begin shipping versions of x86 processors that are capable of 64 bit computing has slowed down the adoption of the company 's high end itanium processors , a senior executive acknowledged tuesday during a question and answer session at the intel developer forum \( idf \) in san francisco",0
"sybase releases free express database for linux , in a bid to expand the customer base for its database software , sybase inc released on tuesday a free , limited version of its software for deployment on linux systems",0
"motorola aims to sharpen design edge , in a 26th floor office suite overlooking lake michigan , some 40 industrial designers , mechanical engineers and specialists in fields ranging from anthropology to musicology",0
"groups offers beer for blood donations \( ap \) , ap some in michigan who roll up their sleeves to donate blood will get a racetrack t shirt , hat and pin sponsors in san diego have given away whale watching trips on wednesday , the cleveland regional transit authority handed out vouchers for a pint of any beverage , including beer , in exchange for a pint of blood",3
"cadence poaches another intel server staffer , lt strong gt idf fall '04 lt strong gt malhotra rejoins st fister",0
"discoverer of dna fingerprinting has concerns about technology , one morning 20 years ago , alec jeffreys stumbled upon dna fingerprinting , identifying the patterns of genetic material that are unique to almost every individual the discovery revolutionized everything from criminal investigations to family law",0
"for blackberry users , a new way to write , while popular among financial industry types , the blackberry is practically unknown to everyone else rim hopes to change that with its new model",0
"intel conference power shift , as intel pursues a new path with improved multi core chips , amd says its already one step ahead intel told the world this week that there is no race to market the next generation of microchips",0
"microsoft intros new mice , keyboards , microsoft announced on wednesday five new mice and keyboards wireless optical desktop , which comes with a wireless mouse and keyboard wireless notebook optical mouse digital media pro keyboard and standard wireless optical mouse",0
"honey , did you remember to call the dvd recorder \? , the machine has a 400gb hard disk drive , is capable of zapping video elsewhere in a home , and is designed to let consumers program recording remotely over the internet including via cell phones",0
"self sustaining killer robot creates a stink , it may eat flies and stink to high heaven , but if this robot works , it will be an important step towards making robots fully autonomous",0
"longhorn to put squeeze on gadgets , san francisco windows makes it easy to quickly download files to ipods and other portable storage devices a little too easy in the minds of many it managers",0
"ibm to use dual core opteron , big blue will use amd 's chip in a high performance server but is n't yet planning a general purpose opteron system",0
"german teenager indicted over sasser worm , prosecutors in verden , germany , indicted an 18 year old student on wednesday for allegedly creating the sasser worm that crashed hundreds of thousands of computers worldwide after spreading at lighting speed over the internet",0
"teenager charged with creating sasser , informants , seeking a reward from microsoft , led police to the german student",3
"google toolbar using browser keywords function , google toolbar using keywords function looks like google is trying to assure placement within the browser one step at a time the latest update of the google toolbar includes browse by keyword , meaing if i type in how do i kill this hangover into my ie url field , i will get",0
"german teenager charged with creating sasser virus , german student , sven jaschan , has been formally charged with computer sabotage , data manipulation and disruption of public systems by german prosecutors",0
"daily digest , realnetworks inc has sold about 3 million songs online during a three week , half price sale designed to promote an alternative to apple computer inc",0
"robot eats flies to make power , a robot that will generate its own power by eating flies is being developed by british scientists the idea is to produce electricity by catching flies and digesting them in special fuel cells that will break",0
"dinosaurs may have been doting parents report \( reuters \) , reuters dinosaurs may not all have been the terrifying creatures portrayed in blockbuster films but could have had a more caring , loving nature",0
"ibm aims new db2 at rivals , ibm \( quote , chart \) announced its first major database refresh in almost two years with new features from the company 39 s autonomic computing vault",1
"intel calls for internet overhaul , the net needs a new layer of abilities that will deal with imminent problems of capacity , security and reliability , intel 's cto says",0
"spam on the menu at annual virus conference , boston computer viruses and worms will have to share the stage with a new challenger for the attention of attendees at a conference of antivirus researchers spam e mail",0
"ibm 39 s new eserver supports amd dual core , ibm \( quote , chart \) is looking to get a leg up on the competition with the october 15 launch of eserver 326 , a rack mounted server that supports amd 39 s \( quote , chart \) upcoming dual core 64 bit processor",0
"florida starts to recover in the wake of hurricane frances , president bush will travel to florida wednesday to survey damage from hurricane frances he sent a letter to congress asking for 2 billion to help with recovery efforts",3
"indiana university suffers during peoplesoft rollout , problems during the rollout of a peoplesoft financial aid software module at the indiana university system caused problems for about 3 , 000 students just as classes were set to start",0
"dependent species risk extinction , the global extinction crisis is worse than thought , because thousands of quot affiliated quot species also at risk do not figure in calculations",3
"broadband providers monitor philly 's plans to offer citywide wi fi \( investor 's business daily \) , investor 's business daily with philadelphia 's recent proposal to install a citywide broadband wireless network , will there be brotherly love between the city and its broadband service providers \?",0
"scientists stumped by dead croakers \( ap \) , ap thousands of croakers have washed ashore at beaches along the atlantic coast in recent days , the latest mass deaths of the popular sport fish",0
"fcc finds us broadband deployment is accelerating , us broadband deployment is accelerating as underserved rural and inner city areas gain greater access to new services , according to a government report",1
"skype releases pocket pc software , software allows users of personal digital assistants to make free calls using wi fi networks",0
"oxygen generator on space station fails , the main oxygen generator for the international space station has failed , and the two astronauts on board will tap into an attached cargo ship 's air supply this weekend",0
"intel sees big changes to the net , the internet will have to be changed to stop it reaching breaking point , according to chip giant intel",0
"p2p company wants riaa to face the music , the recording industry association of america \( riaa \) is being given a taste of its own medicine by peer to peer \( p2p \) company altnet , which has launched a civil suit against the trade body alleging patent infringement",0
"web sites keep tabs on campaign giving , as a washington journalist during the 90s , i made frequent treks to the federal election commission to inspect cabinets full of campaign finance reports to find out who was giving to whom",0
"light at night might be a cancer risk , by ed edelson , healthday reporter healthdaynews could electric light pose a cancer threat \? it might seem like the wildest of paranoid beliefs , but a growing number of scientists suspect it might be true the reason turning on the lights after dark may affect a small number of clock genes that play a major role in controlling how cells live , die and function , these researchers suggest",0
"study suggests bloodletting may actually work , by lauran neergaard washington \( ap \) could that ancient practice of bleeding patients really have done some good \? a scientist says new research on how germs thrive in the body suggests it just may have for some people bacteria need iron to cause infections",0
"oracle 's wish comes true \( washingtonpost com \) , washingtonpost com oracle is one step closer to taking over rival peoplesoft now that a federal judge has ruled against the federal government 's effort to thwart the 36 7 7 billion hostile bid over antitrust concerns , a decision that could spark a rash of tech sector acquisition attempts",0
"decaying pig corpses reveal forensic secrets \( reuters \) , reuters decaying pig corpses deposited in secret locations around london are providing scientists with forensic information that may help them solve crimes",0
"genesis data 'retrieved intact' , some material has been found still intact inside the crashed genesis space capsule , say nasa scientists",0
"u s ringtones market slow to connect , san francisco \( billboard \) with a possible billion dollar windfall at stake , u s music companies are eagerly awaiting the full blown development of the stateside ringtone market",0
"oracle case bounces to europe , the european commission is studying the u s court decision favoring oracle 's peoplesoft buyout and deciding whether to pursue its own objections",1
"firms announce video antipiracy technology , this fourth priority 39 s main focus has been improving or obtaining crm and erp software for the past year and a half nds , stmicroelectronics and thomson said friday that they will develop new encryption technology",0
"court rules against state web blocking law , a pennsylvania law requiring internet service providers to block web sites deemed by the state 's prosecuting attorneys to be child pornography has been reversed by a u s federal court on free speech grounds",0
"california group sues albertson 's over privacy concerns , a california based privacy advocacy group is suing supermarket giant albertson 's over alleged privacy violations involving its pharmacy customers",0
"sun to refresh ultrasparc servers , san franciscosun microsystems inc next week will roll out two new servers featuring its ultrasparc iv processors , a sun executive said friday",0
"astronauts briefly fix oxygen generator \( ap \) , ap the astronauts aboard the international space station got their broken oxygen generator running after three tries friday , but the machine shut down again after barely an hour of operation",0
"all the world 39 s a web page as the bard goes online , the earliest editions of shakespeare 39 s plays provide a fascinating insight into how the playwright reworked his masterpieces over time , but until now , due to their age and",0
"itanium is intels future , intel racked up some serious karmic debt when it schemed to run amd out of the pc processor business xeon now languishes in opterons shadow , which strikes me as just desserts for some nasty business",0
"tough to predict a hurricane landfall , this season 39 s busy season of landfalling atlantic hurricanes has seen a few less than perfect calls by tropical",1
"will your next cell phone have a hard drive \? , hitachi global storage technologies and intel are pushing the development of an interface technology that they hope will smooth the adoption of compact hard drives into mobile phones , pdas , and digital music players , the companies say",0
"panasonic unleashes new dvd recorder line , matsushita electric industrial co , better known for its panasonic brand , will soon start international sales of a high end dvd recorder that offers network connectivity , the company said wednesday",0
"fda scientists testing limits of medical technology , by lauran neergaard washington \( ap \) a little known food and drug program is testing the latest medical technology to determine how safe and useful it can be one cutting edge experiment is designed to see if injecting certain drugs directly into diseased arteries works better than commonly used stents in keeping arteries clear",0
"hp signs on high speed networking start up , hewlett packard has signed a deal to sell network adapters from start up s2io that the companies say can transfer data 10 times faster than today 39 s widespread standard",0
"speak to my right ear , sing to my left , researchers at the university of california find that the right and left human ears process sound differently the right ear is better at picking up speech like sounds and the left is more attuned to music",0
"virus writers look for work , the writers of the mydoom viruses are encoding job applications into the latest variants of the bug according to sophos the plea for work was found when its boffins were stripping the code of the mydoom u and mydoom v variants",0
"bullies move online , singapore more complaints of cyberbullying are emerging from youngsters in singapore than any other country except the united states , an international safety group said in a report on monday",0
"spam stopper detects sender patterns \( ziff davis \) , ziff davis commtouch 's anti spam software update halts spam by tracking e mail server sending patterns",0
"ibm delivers power based servers with linux , ibm will push its power5 line of servers down into the low end of the market , taking linux with it , when it unwraps an aggressively priced series of linux only systems on monday that will go up against the offerings of sun microsystems and hewlett packard",0
"frozen eggs showing promise , italian researchers have achieved 13 human births using previously frozen eggs it 's encouraging for women who want to preserve their fertility , but efficiency is still low by kristen philipkoski",0
"headshake to the seti headfake , did the famous screensaver , setihome , uncover the first strong evidence for an extraterrestrial signal \? the seti institute 's seth shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates",0
"static over rfid , a key patent holder wants royalties if that starts a trend , adoption of radio frequency identification technology could suffer",0
"crn interview john fowler , sun sun 39 s fowler rising sales , while hewlett packard , dell and ibm are the recognized leaders of the x86 server market , one player has surprisingly begun to gain ground",0
"video game pioneer shoots for next level with cell phones \( usatoday com \) , usatoday com video game pioneer trip hawkins is going mobile his latest act , a silicon valley company called digital chocolate , is developing games and lifestyle applications for portable phones he hopes the new venture will turn out like the first he founded , electronic arts , the leading video game maker his most recent gaming company , 3d0 , went out of business after a decade hawkins spoke with usa today 's edward c baigat last week 's demomobile conference in la jolla , calif",0
"personal tech , fast forward columnist rob pegoraro discusses his latest column on windows media player 10 and answer your personal tech questions",0
"court to hear microsoft appeal to 521m eolas ruling , a panel of judges on thursday is scheduled to hear microsoft 's appeal in a case where a jury ordered the software maker to pay 520 6 million in damages after finding that internet explorer \( ie \) infringed on a patent",0
"meditation practice helping arthritis patients , by alex dominguez baltimore \( ap \) dalia isicoff knows pain a lifelong sufferer of rheumatoid arthritis , she has had seven hip replacement surgeries",3
"training is the key to defibrillator success , by daniel yee alpharetta , ga \( ap \) because defibrillators are more affordable than ever , they are quickly becoming commonplace in schools , businesses and other public places such as airports",1
"novell sees a 'both source' future , ceo asserts the future of software development will not be found in the open source or proprietary models",0
"japan gadget turns plants into speakers \( ap \) , ap the therapeutic power of flowers takes on new meaning with a japanese gadget that turns plants into audio speakers , making the petals and leaves tremble with good vibrations",0
"copy , rip , or import \? , if you 39 ve been using the new windows media player 10 for windows xp , you may have noticed that microsoft shifted from some of the more formal language that it used in windows media player 9 quot copy from cd quot and quot copy to cd quot to the more casual terms",0
"cisco melds add on features into branch office routers , september 13 , 2004 \( computerworld \) cisco systems inc tomorrow plans to announce an all new line of branch office routers that integrate basic routing capabilities with ip voice support , security tools and other functionality",0
"linux promoters challenge microsoft \( ap \) , ap seeking to be more competitive with microsoft corp , linux backers have agreed on a standard version of the operating system so that programs written for one linux distribution will work with others",0
"novell microsoft 'sucked 60 billion' out of it , ceo jack messman tells conference crowd that microsoft 's licence fees have hobbled the it industry",0
"symantec launches antiphishing service , september 13 , 2004 \( idg news service \) symantec corp is fishing for dollars with a new service designed to help companies combat the ongoing epidemic of online identity theft , or quot phishing , quot scams",0
